Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,140/181/02/2016 Hal: Data Nama dan Kodefikasi Desa tgl 28,,,
,,,,,,,,,,,,Juni 2016,,,
,,,,,,,,,Sido Mukti,,,"Menjadi wil. Kec. Tanjung Sari, Perda No. 3/2006",,,
,,,,,,,,,Wawasan,,,"Menjadi wil. Kec. Tanjung Sari, Perda No. 3/2006",,,
,,,,,,,,,Mulyosari,,,"Menjadi wil. Kec. Tanjung Sari, Perda No. 3/2006",,,
,,,,,,,,,Wonodadi,,,"Menjadi wil. Kec. Tanjung Sari, Perda No. 3/2006",,,
,,,,,,,,,Kertosari,,,"Menjadi wil. Kec. Tanjung Sari, Perda No. 3/2006",,,
18.01.05.2021,,,,,,,,14,Galih Lunik,,,,,,
18.01.05.2022,,,,,,,,15,Rejomulyo,,,Perda No. 8/2006,,,
18.01.05.2023,,,,,,,,16,Sri Katon,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,
18.01.06,,,,3,Kalianda,,4,,25,,,,,,
18.01.06.2001,,,,,,,,1,Jondong,,,,,,
18.01.06.2002,,,,,,,,2,Tengkujuh,,,,,,
18.01.06.2003,,,,,,,,3,Pauh Tanjung Iman,,,,,,
18.01.06.2004,,,,,,,,4,Sumur Kumbang,,,,,,
18.01.06.2005,,,,,,,,5,Maja,,,,,,
18.01.06.1006,,,,,,1,Bumi Agung,,,,,,,,
18.01.06.1007,,,,,,2,Kalianda,,,,,,,,
18.01.06.1008,,,,,,3,Way Urang,,,,,,,,
18.01.06.2009,,,,,,,,6,Buah Berak,,,,,,
18.01.06.2010,,,,,,,,7,Kesugihan,,,,,,
18.01.06.2011,,,,,,,,8,Pematang,,,,,,
,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,KECAMATAN,,KELURAHAN,D E S A,,,,,,,,
18.01.06.2012,,,,,,9,Kecapi,,,,,,,,
18.01.06.2013,,,,,,10,Babulang,,,,,,,,
18.01.06.2014,,,,,,11,Sukaratu,,,,,,,,
18.01.06.2015,,,,,,12,Palembapang,,,,,,,,
18.01.06.2016,,,,,,13,Tajimalela,,,,,,,,
18.01.06.2017,,,,,,14,Canggu,,,,,,,,
18.01.06.2018,,,,,,15,Kedaton,,,,,,,,
18.01.06.2019,,,,,,16,Merak Belatung,,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,
18.01.06.2020,,,,,,17,Bulok,,,,,,,,
18.01.06.2021,,,,,,18,Munjuk Sampurna,,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,
18.01.06.2022,,,,,,19,Gunung Terang,,,,,,,,
18.01.06.2023,,,,,,20,Margacatur,,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,
18.01.06.2024,,,,,,21,Sukatani,,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,
18.01.06.2025,,,,,,22,Agom,,,,,,,,
18.01.06.2026,,,,,,23,Negeri Pandan,,,,,,,,
18.01.06.2027,,,,,,24,Taman Agung,,,,Perda No. 8/2006,,,,
18.01.06.1028,,,,,4,Wai Lubuk,,,,,"Pemekaran Kel, Perda No. 18/2012",,,,
18.01.06.2029,,,,,,25,Hara Banjar Manis,,,,"Pemekaran sebagian Desa Kedaton, Perda No. 19/2012",,,,
18.01.07,,,4,Sidomulyo,,-,,16,,,,,,,
18.01.07.2001,,,,,,1,Bandar Dalam,,,,,,,,
18.01.07.2002,,,,,,2,Campang Tiga,,,,,,,,
18.01.07.2003,,,,,,3,Talang Baru,,,,,,,,
18.01.07.2004,,,,,,4,Suka Banjar,,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,
18.01.07.2005,,,,,,5,Kota Dalam,,,,,,,,
18.01.07.2006,,,,,,6,Budidaya,,,,ND Rekom No 140/4495/BPD tanggal 29 Juni 2016,,,,
18.01.07.2007,,,,,,7,Siring Jaha,,,,,,,,
18.01.07.2008,,,,,,8,Suak,,,,,,,,
18.01.07.2009,,,,,,9,Sukamaju,,,,,,,,
18.01.07.2010,,,,,,10,Sukamarga,,,,,,,,
18.01.07.2011,,,,,,11,Seloretno,,,,,,,,
18.01.07.2012,,,,,,12,Sidodadi,,,,,,,,
18.01.07.2013,,,,,,13,Sidorejo,,,,,,,,
18.01.07.2014,,,,,,14,Sidomulyo,,,,,,,,
18.01.07.2015,,,,,,15,Sidowaluyo,,,,,,,,
,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,
,,,,,,,,Sido Harjo,,,,"Menjadi wil. Kec. Way Panji, Perda No. 3/2006",,,
,,,,,,,,Sido Makmur,,,,"Menjadi wil. Kec. Way Panji, Perda No. 3/2006",,,
,,,,,,,,Sido Reno,,,,"Menjadi wil. Kec. Way Panji, Perda No. 3/2006",,,
,,,,,,,,Bali Nuraga,,,,"Menjadi wil. Kec. Way Panji, Perda No. 3/2006",,,
18.01.07.2020,,,,,,,16,Banjar Suri,,,,"Pemekaran sebagian Desa Sukabanjar, Perda No. 19/2012",,,
18.01.08,,,,5,Katibung,-,,,12,,,,,,
18.01.08.2001,,,,,,,1,Tarahan,,,,,,,
18.01.08.2002,,,,,,,2,Babatan,,,,,,,
18.01.08.2003,,,,,,,3,Pardasuka,,,,,,,
18.01.08.2004,,,,,,,4,Sukajaya,,,,,,,
18.01.08.2005,,,,,,,5,Tanjung Ratu,,,,,,,
18.01.08.2006,,,,,,,6,Tanjung Agung,,,,,,,
18.01.08.2007,,,,,,,7,Tanjungan,,,,,,,
18.01.08.2008,,,,,,,8,Trans Tanjungan,,,,,,,
18.01.08.2009,,,,,,,9,Neglasari,,,,,,,
,,,,,,,,Mekar Sari,,,,"Menjadi wil. Kec. Way Sulan, Perda No. 3/2006",,,
,,,,,,,,Sumber Agung,,,,"Menjadi wil. Kec. Way Sulan, Perda No. 3/2006",,,
,,,,,,,,Talang Way Sulan,,,,"Menjadi wil. Kec. Way Sulan, Perda No. 3/2006",,,
,,,,,,,,Pamulihan,,,,"Menjadi wil. Kec. Way Sulan, Perda No. 3/2006",,,
,,,,,,,,Purwodadi,,,,"Menjadi wil. Kec. Way Sulan, Perda No. 3/2006",,,
,,,,,,,,Suka Maju,,,,"Menjadi wil. Kec. Way Sulan, Perda No. 3/2006",,,
,,,,,,,,Banjar Sari,,,,"Menjadi wil. Kec. Way Sulan, Perda No. 3/2006",,,
