Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
32.01.12.2002,,,,,,,,2,Parakanjaya,,,,,,
32.01.12.2003,,,,,,,,3,Kemang,,,,,,
32.01.12.2004,,,,,,,,4,Pabuaran,,,,,,
32.01.12.2005,,,,,,,,5,Semplak Barat,,,,,,
32.01.12.1006,,,,,,1,Atang Senjaya,,,,,,,,
32.01.12.2007,,,,,,,,6,Jampang,,,,,,
32.01.12.2008,,,,,,,,7,Pondok Udik,,,,,,
32.01.12.2009,,,,,,,,8,Tegal,,,,,,
32.01.13,,,,13,Bojong Gede,,1,,,8,,,,,
32.01.13.2001,,,,,,,,1,Bojongbaru,,,,,,
32.01.13.2002,,,,,,,,2,Cimanggis,,,,,,
32.01.13.2003,,,,,,,,3,Susukan,,,,,,
32.01.13.2004,,,,,,,,4,Ragajaya,,,,,,
32.01.13.2005,,,,,,,,5,Kedungwaringin,,,,,,
32.01.13.2006,,,,,,,,6,Waringinjaya,,,,,,
32.01.13.1007,,,,,,1,Pabuaran,,,,,,"perubahan status desa menjadi kelurahan, Srt Gub no",,
,,,,,,,,,,,,,135.2/888/Pemum tgl 26 feb 2016,,
32.01.13.2008,,,,,,,,7,Rawapanjang,,,,,,
32.01.13.2009,,,,,,,,8,Bojonggede,,,,,,
32.01.14,,,,14,Leuwiliang,,-,,,11,,,,,
32.01.14.2001,,,,,,,,1,Leuwiliang,,,,,,
32.01.14.2002,,,,,,,,2,Purasari,,,,,,
32.01.14.2003,,,,,,,,3,Karyasari,,,,,,
32.01.14.2004,,,,,,,,4,Pabangbon,,,,,,
32.01.14.2005,,,,,,,,5,Karacak,,,,,,
32.01.14.2006,,,,,,,,6,Barengkok,,,,,,
32.01.14.2007,,,,,,,,7,Leuwimekar,,,,,,
,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
