Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,NOMOR,TAHUN,,,,,,,,,,,,,
,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,,
,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,,
,,,,,,,,Tanah Tinggi,,,,Menjadi Wil Kec Malabotom  Perda No 38/2013,,,
,,,,,,,,Marik May,,,,Menjadi wil. Kec. Malabotom Perda No. 38/2013,,,
,,,,,,,,Klamaono Olie,,,,Menjadi wil Kec. Klasafet Perda No. 40/2013,,,
,,,,,,,,Pusu Tiligum,,,,Menjadi wil. Kec. Klasafet Perda No. 40/2012,,,
92.01.08.2020,,,,,,,8,Mlasmily,,,,Pemekaran sebagian Wil Desa Klamono Perda No 53/2013.,,,
,,,,,,,,,,,,Koreksi nama Srt Kab Sorong No 140/285 tgl 24 maret 2017 dan,,,
,,,,,,,,,,,,Srt Ditjen Pemdes No 146/3672/BPD tgl 21 Juni 2017,,,
92.01.08.2021,,,,,,,9,Klasafet,,,,Pemekaran sebagian Wil Desa Klamono Perda No 53/2013,,,
92.01.08.2022,,,,,,,10,Posa,,,,Perda No 53/2013,,,
,,,,,Fef,,,,,,,"Perda No. 05/2005, Menjadi wil. Kab. Tambrauw, UU No. 56/2008",,,
,,,,,,,,Fef,,,,,,,
,,,,,,,,Ases,,,,,,,
,,,,,,,,Wayo,,,,,,,
,,,,,,,,Siakwa,,,,"Menjadi wil. Kec. Miyah, Perda No. 5/2005",,,
,,,,,,,,Bamus,,,,"Menjadi wil. Kec. Miyah, Perda No. 5/2005",,,
,,,,,,,,Ruvewes,,,,"Menjadi wil. Kec. Miyah, Perda No. 5/2005",,,
,,,,,,,,Baum,,,,,,,
,,,,,,,,Tabamsere,,,,"Menjadi wil. Kec. Miyah, Perda No. 5/2005",,,
,,,,,,,,Bama,,,,"Menjadi wil. Kec. Miyah, Perda No. 5/2005",,,
92.01.10,,,,7,Sayosa,-,,,6,,,,,,
,,,,,,,,Suwelala,,,,,,,
92.01.10.2001,,,,,,,1,Sayosa,,,,,,,
,,,,,,,,Saluk,,,,Menjadi Wil Kec Wemak  Perda No 32/2013,,,
,,,,,,,,Sailala,,,,Menjadi Wil Kec Sayosa Timur  Perda No 44/2013,,,
92.01.10.2004,,,,,,,2,Maladofok,,,,Semula wil Kec. Makbon,,,
,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,,
,NAMA PROVINSI /,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,
K O D E,KABUPATEN / KOTA,,,,,,,(Km2),(Jiwa) *),,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
,,,,,,,Klatin,,,,,,,,
92.01.10.2006,,,,,,3,Yorbes,,,Pemekaran desa Perda No. 22/2008,,,,,
,,,,,,,Klawaren,,,Menjadi Wil Kec Wemak  Perda No 32/2013,,,,,
,,,,,,,Klawana,,,Menjadi Wil Kec Sayosa Timur  Perda No 44/2013,,,,,
,,,,,,,Kwari,,,Menjadi Wil Kec Wemak  Perda No 32/2013,,,,,
,,,,,,,Klalin Mos,,,Menjadi Wil Kec Wemak  Perda No 32/2013,,,,,
92.01.10.2011,,,,,,4,Samusa,,,Pemekaran Desa Maladofok Perda No 53/2013,,,,,
92.01.10.2012,,,,,,5,Klamintu,,,Pemekaran Desa Maladofok Perda No 53/2013,,,,,
,,,,,,,Woloin,,,Menjadi Wil Kec Wemak  Perda No 32/2013,,,,,
92.01.10.2014,,,,,,6,Klain,,,Pemekaran Desa Sayosa Perda No 53/2013,,,,,
,,,,,,,Kamlin,,,Menjadi Wil Kec Wemak  Perda No 32/2013,,,,,
,,,,,,,Klalwok,,,Menjadi Wil Kec Sayosa Timur  Perda No 44/2013,,,,,
,,,,,,,Klakak,,,Menjadi Wil Kec Sayosa Timur  Perda No 44/2013,,,,,
,,,,,,,Klawon,,,Menjadi Wil Kec Sayosa Timur  Perda No 44/2013,,,,,
,,,,,,,Kladuk,,,Menjadi Wil Kec Sayosa Timur  Perda No 44/2013,,,,,
,,,,Abun,,,,,,"Menjadi wil. Kab. Tambrauw, UU No. 56/2008",,,,,
,,,,,,,,,,,,,,,
Wau,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Warmandi,,,,,,,,,,,,,,,
Waibem,,,,,,,,,,,,,,,
Saubeba,,,,,,,,,,,,,,,
Lontos,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Indang Sari,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
92.01.12,8,Segun,-,,,9,,,,,,,,,
92.01.12.2001,,,,1,Segun,,,,,,,,,,
92.01.12.2002,,,,2,Gisim,,,,,,,,,,
92.01.12.2003,,,,3,Waimon,,,,,,,,,,
92.01.12.2004,,,,4,Klasegun,,,,,,,,,,
92.01.12.2005,,,,5,Waimlabat,,,,,,,,,,
92.01.12.2006,,,,6,Majemau,,,,,,,,,,
,,,,,Klawoton,,Menjadi wil Kec. Moisegen Perda No. 22/2007,,,,,,,,
92.01.12.2008,,,,7,Klasin,,Pemekaran Desa Klasegum Perda No 53/2013,,,,,,,,
92.01.12.2009,,,,8,Klajaring,,Pemekaran Desa Gisim Perda No 53/2013,,,,,,,,
