Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,,,,,,,,Tanjung Jorong,,,Menjadi wil. Kec. Tualan Hulu Perda No. 16/2010,,,
62.02.04.2007,,,,,,,,3,Barunang Miri,,,,,,
,,,,,,,,,Luwuk Sampun,,,Menjadi wil. kec. Tualan Hulu Perda no. 16/2010,,,
62.02.04.2009,,,,,,,,4,Sumber Makmur,,,,,,
62.02.04.2010,,,,,,,,5,Mekar Jaya,,,,,,
62.02.04.2011,,,,,,,,6,Karang Tunggal,,,,,,
62.02.04.2012,,,,,,,,7,Bandar Agung,,,,,,
62.02.04.2013,,,,,,,,8,Beringin Tunggal Jaya,,,,,,
,,,,,,,,,Tumbang Mujam,,,Menjadi wil. Kec. Tualan Hulu Perda No. 16/2010,,,
62.02.04.2015,,,,,,,,9,Sari Harapan,,,,,,
62.02.04.2016,,,,,,,,10,Karang Sari,,,,,,
,,,,,,,,,Wonosari,,,Menjadi wil. Kec. Tualan Hulu Perda No. 16/2010,,,
,,,,,,,,,Bukit Makmur,,,Menjadi wil. Kec. Tualan Hulu Perda No. 16/2010,,,
62.02.04.2019,,,,,,,,11,Bajarau,,,,,,
,,,,,,,,,Damar Makmur,,,Menjadi wil. Kec. Tualan Hulu Perda No. 16/2010,,,
,,,,,,,,,Mekar Sari,,,Menjadi wil. Kec. Tualan Hulu Perda No. 16/2010,,,
,,,,,,,,,Cempaka Putih,,,Menjadi wil. Kec. Tualan Hulu Perda No. 16/2010,,,
62.02.04.2023,,,,,,,,12,Bukit Harapan,,,Perda No. 9/2008,,,
62.02.04.2024,,,,,,,,13,Manjalin,,,Pemekaran sebagian wil Kel. Parenggean Perda No. 6/2011,,,
62.02.04.2025,,,,,,,,14,Karya Bersama,,,Pemekaran sebagian wil Kel. Parenggean Perda No. 6/2011,,,
62.02.05,,,,5,Baamang,,5,,1,,,,,,
62.02.05.1001,,,,,,1,Baamang Hilir,,,,,,,,
62.02.05.1002,,,,,,2,Baamang Tengah,,,,,,,,
62.02.05.1003,,,,,,3,Baamang Hulu,,,,,,,,
,,,,,,,,,Tarantang Hilir,,,"Menjadi wil. Kec. Seranau, Perda No. 10/2003",,,
,,,,,,,,,Batuah,,,"Menjadi wil. Kec. Seranau, Perda No. 10/2003",,,
62.02.05.2006,,,,,,,,1,Tinduk,,,,,,
62.02.05.1007,,,,,,4,Tanah Mas,,,,,Perda No. 13/2008,,,
62.02.05.1008,,,,,,5,Baamang Barat,,,,,Perda No. 14/2008,,,
62.02.06,,,,6,Mentawa Baru,,5,,6,,,,,,
,,,,,Ketapang,,,,,,,,,,
62.02.06.1001,,,,,,1,Mentawa Baru Hulu,,,,,,,,
62.02.06.1002,,,,,,2,Mentawa Baru Hilir,,,,,,,,
62.02.06.1003,,,,,,3,Ketapang,,,,,,,,
,,,,,,,,,Mentaya Seberang,,,"Menjadi wil. Kec. Seranau, Perda No. 10/2003",,,
,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,,
