Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,LUAS,JUMLAH,,,,,
K O D E,,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,(Km2),(Jiwa) *),,,,,
,,,,,,,,Suka Damai,,,,"Menjadi wil. Kec. Gane Barat Utara, Perda No. 8/2007",,,,
,,,,,,,,Liboba Hijrah,,,,"Menjadi wil. Kec. Kepulauan Joronga, Perda No. 8/2007",,,,
,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
,,,,,,,,Kurunga,,,,"Menjadi wil. Kec. Kepulauan Joronga, Perda No. 8/2007",,,,
,,,,,,,,Awis,,,,"Menjadi wil. Kec. Gane Barat Selatan, Perda No. 8/2007",,,,
,,,,,,,,Yomen,,,,"Menjadi wil. Kec. Kepulauan Joronga, Perda No. 8/2007",,,,
82.04.04.2036,,,,,,,10,Tabamasa,,,,,,,,
,,,,,,,,Yamli,,,,"Menjadi wil. Kec. Gane Barat Selatan, Perda No. 8/2007",,,,
,,,,,,,,Fulai,,,,"Menjadi wil. Kec. Gane Barat Utara, Perda No. 8/2007",,,,
82.04.05,,,,5,Obi Selatan,-,,,8,,,,,,,
82.04.05.2001,,,,,,,1,Wayaloar,,,,,,,,
82.04.05.2002,,,,,,,2,Fluk,,,,,,,,
82.04.05.2003,,,,,,,3,Bobo,,,,,,,,
82.04.05.2004,,,,,,,4,Mano,,,,,,,,
82.04.05.2005,,,,,,,5,Loleo,,,,,,,,
,,,,,,,,Wooi,,,,,,,,
82.04.05.2007,,,,,,,6,Soligi,,,,,,,,
82.04.05.2008,,,,,,,7,Gambaru,,,,Perda No. 23/2006,,,,
82.04.05.2009,,,,,,,8,Ocimaloleo,,,,Perda No. 23/2006,,,,
82.04.06,,,,6,Obi,-,,,9,,,,,,,
82.04.06.2001,,,,,,,1,Laiwui,,,,,,,,
82.04.06.2002,,,,,,,2,Baru,,,,,,,,
82.04.06.2003,,,,,,,3,Buton,,,,,,,,
82.04.06.2004,,,,,,,4,Jikotamo,,,,,,,,
82.04.06.2005,,,,,,,5,Sambiki,,,,,,,,
82.04.06.2006,,,,,,,6,Anggai,,,,,,,,
,,,,,,,,Kelo,,,,"Menjadi wil. Kec. Obi Timur, Perda No. 8/2007",,,,
,,,,,,,,Sum,,,,"Menjadi wil. Kec. Obi Timur, Perda No. 8/2007",,,,
,,,,,,,,Jikohai,,,,"Menjadi wil. Kec. Obi Barat, Perda No. 8/2007",,,,
,,,,,,,,Tapa,,,,"Menjadi wil. Kec. Obi Barat, Perda No. 8/2007",,,,
,,,,,,,Cap,,,,,"Menjadi wil. Kec. Obi Utara, Perda No. 8/2007",,,,
,,,,,,,,Madopolo,,,,"Menjadi wil. Kec. Obi Utara, Perda No. 8/2007",,,,
,,,,,,,,Galala,,,,"Menjadi wil. Kec. Obi Utara, Perda No. 8/2007",,,,
82.04.06.2014,,,,,,,7,Air Mangga Indah,,,,Perda No. 23/2006,,,,
,,,,,,,,Alam Kenanga,,,,"Perda No. 23/2006, Menjadi wil. Kec. Obi Barat, Perda No. 8/2007",,,,
,,,,,,,,Alam Pelita,,,,"Perda No. 23/2006, Menjadi wil. Kec. Obi Barat, Perda No. 8/2007",,,,
,,,,,,,,Manatahan,,,,"Perda No. 23/2006, Menjadi wil. Kec. Obi Barat, Perda No. 8/2007",,,,
,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,,
,,,,,,Soa Sangaji,,,"Perda No. 23/2006, Menjadi wil. Kec. Obi Barat, Perda No. 8/2007",,,,,,,
,,,,,,,,,,,,,,,,
Susepe,"Perda No. 23/2006, Menjadi wil. Kec. Obi Timur, Perda No.",,,,,,,,,,,,,,,
8/2007,,,,,,,,,,,,,,,,
82.04.06.2020,8,Akegula,Perda No. 23/2006,,,,,,,,,,,,,
82.04.06.2021,9,Kawasi,Perda No. 23/2006,,,,,,,,,,,,,
,,Madopolo Barat,"Perda No. 23/2006, Menjadi wil. Kec. Obi Utara, Perda No. 8/2007",,,,,,,,,,,,,
,,Madopolo Timur,"Perda No. 23/2006, Menjadi wil. Kec. Obi Utara, Perda No. 8/2007",,,,,,,,,,,,,
,,Waringi,"Perda No. 23/2006, Menjadi wil. Kec. Obi Utara, Perda No. 8/2007",,,,,,,,,,,,,
,,Pasir Putih,"Perda No. 23/2006, Menjadi wil. Kec. Obi Utara, Perda No. 8/2007",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Wooi,"Perda No. 23/2006, Menjadi wil. Kec. Obi Timur, Perda No.",,,,,,,,,,,,,,,
8/2007,,,,,,,,,,,,,,,,
82.04.07,7,Bacan Timur,-,,,10,,,,,,,,,,
82.04.07.2001,,,,1,Babang,,,,,,,,,,,
,,,,,Wayau,,"Menjadi wil. Kec. Bacan Timur Selatan, Perda No. 8/2007",,,,,,,,,
,,,,,Silang,,"Menjadi wil. Kec. Bacan Timur Selatan, Perda No. 8/2007",,,,,,,,,
,,,,,Liaro,,"Menjadi wil. Kec. Bacan Timur Selatan, Perda No. 8/2007",,,,,,,,,
,,,,,Pigaraja,,"Menjadi wil. Kec. Bacan Timur Selatan, Perda No. 8/2007",,,,,,,,,
,,,,,Wayatim,,"Menjadi wil. Kec. Bacan Timur Tengah, Perda No. 8/2007",,,,,,,,,
,,,,,Tomara,,"Menjadi wil. Kec. Bacan Timur Tengah, Perda No. 8/2007",,,,,,,,,
,,,,,Tutupa,,"Menjadi wil. Kec. Bacan Timur Tengah, Perda No. 8/2007",,,,,,,,,
,,,,,Tabapoma,,"Menjadi wil. Kec. Bacan Timur Tengah, Perda No. 8/2007",,,,,,,,,
,,,,,Bibinoi,,"Menjadi wil. Kec. Bacan Timur Tengah, Perda No. 8/2007",,,,,,,,,
,,,,,Songa,,"Menjadi wil. Kec. Bacan Timur Tengah, Perda No. 8/2007",,,,,,,,,
,,,,,Tawa,,"Menjadi wil. Kec. Bacan Timur Tengah, Perda No. 8/2007",,,,,,,,,
82.04.07.2013,,,,2,Bori,,,,,,,,,,,
82.04.07.2014,,,,3,Nyonyifi,,,,,,,,,,,
82.04.07.2015,,,,4,Sabatang,,,,,,,,,,,
82.04.07.2016,,,,5,Goro-Goro,,,,,,,,,,,
82.04.07.2017,,,,6,Sali Kecil,,,,,,,,,,,
82.04.07.2018,,,,7,Timlonga,,,,,,,,,,,
,,,,,Wayakuba (DB),,"Menjadi wil. Kec. Bacan Timur Selatan, Perda No. 8/2007",,,,,,,,,
,,,,,Tabangame,,"Menjadi wil. Kec. Bacan Timur Selatan, Perda No. 8/2007",,,,,,,,,
82.04.07.2021,,,,8,Sayoang,,Perda No. 23/2006,,,,,,,,,
82.04.07.2022,,,,9,Wayamiga,,Perda No. 23/2006,,,,,,,,,
82.04.07.2023,,,,10,Kaireu,,Perda No. 23/2006,,,,,,,,,
,,,,,Tabajaya,,"Menjadi wil. Kec. Bacan Timur Selatan, Perda No. 8/2007",,,,,,,,,
,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,LUAS,JUMLAH,,,,,,
,NAMA PROVINSI /,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,(Km2),(Jiwa) *),,,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.04.08,,,,8,Bacan,-,,14,,,,,,,,
82.04.08.2001,,,,,,,1,Labuha,,,,,,,,
82.04.08.2002,,,,,,,2,Amasing Kota,,,,,,,,
82.04.08.2003,,,,,,,3,Amasing Kali,,,,,,,,
82.04.08.2004,,,,,,,4,Tomori,,,,,,,,
,,,,,,,,Makian,,,"Menjadi wil. Kec. Bacan Selatan, Perda No. 8/2007",,,,,
,,,,,,,,Mandawong,,,"Menjadi wil. Kec. Bacan Selatan, Perda No. 8/2007",,,,,
,,,,,,,,Kupal,,,"Menjadi wil. Kec. Bacan Selatan, Perda No. 8/2007",,,,,
,,,,,,,,Gandasuli,,,"Menjadi wil. Kec. Bacan Selatan, Perda No. 8/2007",,,,,
82.04.08.2009,,,,,,,5,Indomut,,,,,,,,
82.04.08.2010,,,,,,,6,Belang Belang,,,,,,,,
,,,,,,,,Sawangkang,,,"Menjadi wil. Kec. Kepulauan Botanglomang, Perda No. 8/2007",,,,,
,,,,,,,Bajo,,,,"Menjadi wil. Kec. Kepulauan Botanglomang, Perda No. 8/2007",,,,,
,,,,,,,,Tanjung Obi,,,"Menjadi wil. Kec. Kepulauan Botanglomang, Perda No. 8/2007",,,,,
,,,,,,,,Prapakanda,,,"Menjadi wil. Kec. Kepulauan Botanglomang, Perda No. 8/2007",,,,,
,,,,,,,Toin,,,,"Menjadi wil. Kec. Kepulauan Botanglomang, Perda No. 8/2007",,,,,
,,,,,,,,Kampung Baru,,,"Menjadi wil. Kec. Kepulauan Botanglomang, Perda No. 8/2007",,,,,
,,,,,,,,Pelita,,,"Menjadi wil. Kec. Mandioli Utara, Perda No. 8/2007",,,,,
,,,,,,,,Indong,,,"Menjadi wil. Kec. Mandioli Utara, Perda No. 8/2007",,,,,
,,,,,,,,Waya,,,"Menjadi wil. Kec. Mandioli Utara, Perda No. 8/2007",,,,,
,,,,,,,Lele,,,,"Menjadi wil. Kec. Mandioli Selatan, Perda No. 8/2007",,,,,
,,,,,,,,Bahu,,,"Menjadi wil. Kec. Mandioli Selatan, Perda No. 8/2007",,,,,
,,,,,,,Jiko,,,,"Menjadi wil. Kec. Mandioli Selatan, Perda No. 8/2007",,,,,
,,,,,,,,Galala,,,"Menjadi wil. Kec. Mandioli Selatan, Perda No. 8/2007",,,,,
,,,,,,,,Leleongusu,,,"Menjadi wil. Kec. Mandioli Utara, Perda No. 8/2007",,,,,
,,,,,,,,Akedabo,,,"Menjadi wil. Kec. Mandioli Utara, Perda No. 8/2007",,,,,
82.04.08.2026,,,,,,,7,Sumae,,,,,,,,
82.04.08.2027,,,,,,,8,Kaputusan,,,"Koreksi nama desa semula Kaputusang, mjd Kaputusan. Surat",,,,,
,,,,,,,,,,,Kepala BPM-OTDES Halsel No 160/111/BPM-OTDES/2015 tgl 15,,,,,
,,,,,,,,,,,Mei 2015,,,,,
,,,,,,,,Sawadai,,,"Menjadi wil. Kec. Bacan Selatan, Perda No. 8/2007",,,,,
,,,,,,,,Tuwakona,,,"Menjadi wil. Kec. Bacan Selatan, Perda No. 8/2007",,,,,
82.04.08.2030,,,,,,,9,Amasing Kota Barat,,,Perda No. 23/2006,,,,,
82.04.08.2031,,,,,,,10,Amasing Kota Utara,,,Perda No. 23/2006,,,,,
82.04.08.2032,,,,,,,11,Awanggoa,,,Perda No. 23/2006,,,,,
,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,,
,,,,,,,,,,,,,,,,
Batutaga,"Perda No. 23/2006, Menjadi wil. Kec. Kepulauan Botanglomang,",,,,,,,,,,,,,,,
Perda No. 8/2007,,,,,,,,,,,,,,,,
,Paisumbaos,,"Perda No. 23/2006, Menjadi wil. Kec. Kepulauan Botanglomang,",,,,,,,,,,,,,
,,,Perda No. 8/2007,,,,,,,,,,,,,
,Papaloang,,"Perda No. 23/2006, Menjadi wil. Kec. Bacan Selatan, Perda No.",,,,,,,,,,,,,
,,,8/2007,,,,,,,,,,,,,
82.04.08.2036,12,Suma Tinggi,Perda No. 23/2006,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Tembal,"Perda No. 23/2006, Menjadi wil. Kec. Bacan Selatan, Perda No.",,,,,,,,,,,,,,,
8/2007,,,,,,,,,,,,,,,,
,Bobo,,"Perda No. 23/2006, Menjadi wil. Kec. Mandioli Utara, Perda No.",,,,,,,,,,,,,
,,,8/2007,,,,,,,,,,,,,
,,Kubung,"Perda No. 23/2006, Menjadi wil. Kec. Bacan Selatan, Perda No.",,,,,,,,,,,,,
,,,8/2007,,,,,,,,,,,,,
82.04.08.2040,13,Hidayat,Perda No. 23/2006,,,,,,,,,,,,,
82.04.08.2041,14,Marabose,Perda No. 23/2006,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Panamboang,"Perda No. 23/2006, Menjadi wil. Kec. Bacan Selatan, Perda No.",,,,,,,,,,,,,,,
8/2007,,,,,,,,,,,,,,,,
82.04.09,9,Bacan Barat,-,,,7,,,,,,,,,,
82.04.09.2001,,,,1,Indari,,,,,,,,,,,
,,,,,Leleo Jaya,,"Menjadi wil. Kec. Kasiruta Timur, Perda No. 8/2007",,,,,,,,,
,,,,,Tawa,,"Menjadi wil. Kec. Kasiruta Timur, Perda No. 8/2007",,,,,,,,,
,,,,,Marituso,,"Menjadi wil. Kec. Kasiruta Timur, Perda No. 8/2007",,,,,,,,,
,,,,,Sidanga,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
,,,,,Lata Lata,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
,,,,,Sengga Baru,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
,,,,,Arumamang,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
,,,,,Palamea,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
,,,,,Doko,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
,,,,,Bisori,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
,,,,,Marikapal,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
,,,,,Kukupang,,"Menjadi wil. Kec. Kasiruta Barat, Perda No. 8/2007",,,,,,,,,
82.04.09.2014,,,,2,Tawabi,,,,,,,,,,,
82.04.09.2015,,,,3,Wiring,,,,,,,,,,,
82.04.09.2016,,,,4,Nondang,,,,,,,,,,,
82.04.09.2017,,,,5,Kusubibi,,,,,,,,,,,
82.04.09.2018,,,,6,Nang,,Perda No 23/ 2006 ttg pembentukan 55 desa pada 7 kec dalam,,,,,,,,,
,,,,,,,wil kab Halmahera Selatan,,,,,,,,,
,,,,,Sidopo,,"Menjadi wil. Kec. Bacan Barat Utara, Perda No. 8/2007",,,,,,,,,
,,,,,Lolorogurua,,"Menjadi wil. Kec. Bacan Barat Utara, Perda No. 8/2007",,,,,,,,,
,,,,,Nusabullah,,"Menjadi wil. Kec. Bacan Barat Utara, Perda No. 8/2007",,,,,,,,,
,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,N A M A   /   J U M L A H,,LUAS,JUMLAH,,,,,,,,
,NAMA PROVINSI /,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,,,,
K O D E,KABUPATEN / KOTA,,,,,,(Km2),(Jiwa) *),,,,,,,,
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,,,,,,,,,
,,,,,,Jojame,,,"Menjadi wil. Kec. Bacan Barat Utara, Perda No. 8/2007",,,,,,,
,,,,,,Yaba,,,"Menjadi wil. Kec. Bacan Barat Utara, Perda No. 8/2007",,,,,,,
,,,,,,Geti Lama,,,"Menjadi wil. Kec. Bacan Barat Utara, Perda No. 8/2007",,,,,,,
,,,,,,Geti Baru,,,"Menjadi wil. Kec. Bacan Barat Utara, Perda No. 8/2007",,,,,,,
,,,,,,,,,,,,,,,,
Gilalang,"Perda No. 23/2006, Menjadi wil. Kec. Bacan Barat Utara, Perda",,,,,,,,,,,,,,,
No. 8/2007,,,,,,,,,,,,,,,,
,,Imbu Imbu,"Perda No. 23/2006, Menjadi wil. Kec. Kasiruta Barat, Perda No.",,,,,,,,,,,,,
,,,8/2007,,,,,,,,,,,,,
,,Kou Balabala,"Perda No. 23/2006, Menjadi wil. Kec. Kasiruta Timur, Perda No.",,,,,,,,,,,,,
,,,8/2007,,,,,,,,,,,,,
,,Loleo Mekar,"Perda No. 23/2006, Menjadi wil. Kec. Kasiruta Timur, Perda No.",,,,,,,,,,,,,
,,,8/2007,,,,,,,,,,,,,
82.04.09.2030,7,Kokotu,Pemekaran desa Nang Perda No 23/2006,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Tutuhu,"Perda No. 23/2006, Menjadi wil. Kec. Kasiruta Timur, Perda No.",,,,,,,,,,,,,,,
8/2007,,,,,,,,,,,,,,,,
,,,,Jeret,,,"Perda No. 23/2006, Menjadi wil. Kec. Kasiruta Timur, Perda No.",,,,,,,,,
,,,,,,,8/2007,,,,,,,,,
,,,,,Kasiruta Dalam,,"Perda No. 23/2006, Menjadi wil. Kec. Kasiruta Timur, Perda No.",,,,,,,,,
,,,,,,,8/2007,,,,,,,,,
,,,,,Tabalema,,"Perda No. 23/2006, Menjadi wil. Kec. Mandioli Selatan, Perda No.",,,,,,,,,
,,,,,,,8/2007,,,,,,,,,
,,,,,Yoyok,,"Perda No. 23/2006, Menjadi wil. Kec. Mandioli Selatan, Perda No.",,,,,,,,,
,,,,,,,8/2007,,,,,,,,,
82.04.10,10,Makian Barat,-,,,7,Perda No. 8/2007,,,,,,,,,
82.04.10.2001,,,,1,Malapat,,Semula wil. Kec. Makian,,,,,,,,,
82.04.10.2002,,,,2,Bobawae,,Semula wil. Kec. Makian,,,,,,,,,
82.04.10.2003,,,,3,Ombawa,,Semula wil. Kec. Makian,,,,,,,,,
82.04.10.2004,,,,4,Tegono,,Semula wil. Kec. Makian,,,,,,,,,
82.04.10.2005,,,,5,Mateketen,,Semula wil. Kec. Makian. Surat Kepala Badan Pemberdayaan dan,,,,,,,,,
,,,,,,,"Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama desa",,,,,,,,,
82.04.10.2006,,,,6,Talapaon,,Semula wil. Kec. Makian. Surat Kepala Badan Pemberdayaan dan,,,,,,,,,
,,,,,,,"Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama desa",,,,,,,,,
82.04.10.2007,,,,7,Sebelei,,"Semula wil. Kec. Makian. Koreksi nama Desa, semula Sabalei",,,,,,,,,
,,,,,,,menjadi Sebelei. Surat Kepala BPM-OTDES Halsel No,,,,,,,,,
,,,,,,,160/111/BPM-OTDES/2015 tgl 15 Mei 2015,,,,,,,,,
82.04.11,11,Kayoa Barat,-,,,4,Perda No. 8/2007,,,,,,,,,
82.04.11.2001,,,,1,Bokimiake,,Semula wil. Kec. Kayoa,,,,,,,,,
82.04.11.2002,,,,2,Hatejawa,,Semula wil. Kec. Kayoa,,,,,,,,,
82.04.11.2003,,,,3,Busua,,Semula wil. Kec. Kayoa,,,,,,,,,
82.04.11.2004,,,,4,Fofao,,Semula wil. Kec. Kayoa,,,,,,,,,
82.04.12,12,Kayoa Selatan,-,,,6,Perda No. 8/2007,,,,,,,,,
82.04.12.2001,,,,1,Ngute-Ngute,,Semula wil. Kec. Kayoa,,,,,,,,,
82.04.12.2002,,,,2,Laluin,,Semula wil. Kec. Kayoa,,,,,,,,,
,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.04.12.2003,,,,,,,3,Posi-Posi,,,,Semula wil. Kec. Kayoa,,,,
82.04.12.2004,,,,,,,4,Sagawele,,,,Semula wil. Kec. Kayoa,,,,
82.04.12.2005,,,,,,,5,Orimakurunga,,,,Semula wil. Kec. Kayoa,,,,
82.04.12.2006,,,,,,,6,Pasir Putih,,,,Semula wil. Kec. Kayoa,,,,
82.04.13,,,,13,Kayoa Utara,-,,,6,,,Perda No. 8/2007,,,,
82.04.13.2001,,,,,,,1,Modayama,,,,Semula wil. Kec. Kayoa,,,,
82.04.13.2002,,,,,,,2,Laromabati,,,,Semula wil. Kec. Kayoa,,,,
82.04.13.2003,,,,,,,3,Gayap,,,,Semula wil. Kec. Kayoa,,,,
82.04.13.2004,,,,,,,4,Ake Jailolo,,,,Semula wil. Kec. Kayoa,,,,
82.04.13.2005,,,,,,,5,Wayasipang,,,,Semula wil. Kec. Kayoa,,,,
82.04.13.2006,,,,,,,6,Ngokomalako,,,,Semula wil. Kec. Kayoa,,,,
82.04.14,,,,14,Bacan Barat Utara,-,,,8,,,Perda No. 8/2007,,,,
82.04.14.2001,,,,,,,1,Sidopo,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.14.2002,,,,,,,2,Lolarogurua,,,,Semula wil. Kec. Bacan Barat. Surat Kepala Badan Pemberdayaan,,,,
,,,,,,,,,,,,"dan Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama",,,,
,,,,,,,,,,,,desa,,,,
82.04.14.2003,,,,,,,3,Nusa Babullah,,,,Semula wil. Kec. Bacan Barat. Koreksi nama desa semula,,,,
,,,,,,,,,,,,Nusabullah mjd Nusa Babullah. Surat Kepala BPM-OTDES Halsel,,,,
,,,,,,,,,,,,No 160/111/BPM-OTDES/2015 tgl 15 Mei 2015,,,,
82.04.14.2004,,,,,,,4,Jojame,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.14.2005,,,,,,,5,Yaba,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.14.2006,,,,,,,6,Geti Lama,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.14.2007,,,,,,,7,Geti Baru,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.14.2008,,,,,,,8,Gilalang,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15,,,,15,Kasiruta Barat,-,,,10,,,Perda No. 8/2007,,,,
82.04.15.2001,,,,,,,1,Sidanga,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2002,,,,,,,2,Lata Lata,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2003,,,,,,,3,Sengga Baru,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2004,,,,,,,4,Arumamang,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2005,,,,,,,5,Palamea,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2006,,,,,,,6,Doko,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2007,,,,,,,7,Bisori,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2008,,,,,,,8,Marikapal,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2009,,,,,,,9,Kukupang,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.15.2010,,,,,,,10,Imbu Imbu,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.16,,,,16,Kasiruta Timur,-,,,8,,,Perda No. 8/2007,,,,
,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,JUMLAH,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,,,
,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,,,
K O D E,KABUPATEN / KOTA,,,,,,,,,(Km2),(Jiwa) *),,,,,
,,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,,,,,,,
82.04.16.2001,,,,,,,1,Loleo Jaya,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.16.2002,,,,,,,2,Tawa,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.16.2003,,,,,,,3,Marituso,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.16.2004,,,,,,,4,Kou Balabala,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.16.2005,,,,,,,5,Loleo Mekar,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.16.2006,,,,,,,6,Tutuhu,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.16.2007,,,,,,,7,Jeret,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.16.2008,,,,,,,8,Kasiruta Dalam,,,,Semula wil. Kec. Bacan Barat,,,,
82.04.17,,,,17,Bacan Selatan,-,,,10,,,Perda No. 8/2007,,,,
82.04.17.2001,,,,,,,1,Kampung Makian,,,,Semula wil. Kec. Bacan. Surat Kepala Badan Pemberdayaan dan,,,,
,,,,,,,,,,,,"Otonomi Desa, No. 160/62/BPM-0TDES/2014 Koreksi nama desa",,,,
82.04.17.2002,,,,,,,2,Mandaong,,,,Semula wil. Kec. Bacan. Koreksi nama desa semula Mandawong,,,,
,,,,,,,,,,,,mjd Mandaong. Surat Kepala BPM-OTDES Halsel No,,,,
,,,,,,,,,,,,160/111/BPM-OTDES/2015 tgl 15 Mei 2015,,,,
82.04.17.2003,,,,,,,3,Kupal,,,,Semula wil. Kec. Bacan,,,,
82.04.17.2004,,,,,,,4,Gandasuli,,,,Semula wil. Kec. Bacan,,,,
82.04.17.2005,,,,,,,5,Sawadai,,,,Semula wil. Kec. Bacan,,,,
82.04.17.2006,,,,,,,6,Tuokona,,,,Semula wil. Kec. Bacan. Koreksi nama desa semula Tuwokona mjd,,,,
,,,,,,,,,,,,Tuokona. Surat Kepala BPM-OTDES Halsel No,,,,
,,,,,,,,,,,,160/111/BPM-OTDES/2015 tgl 15 Mei 2015,,,,
82.04.17.2007,,,,,,,7,Papaloang,,,,Semula wil. Kec. Bacan,,,,
82.04.17.2008,,,,,,,8,Tembal,,,,Semula wil. Kec. Bacan,,,,
