Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
,,,,,,,,,Labuang Rano,,,,Menjadi wil Kec Tapalang Barat Perda No. 12/2002,,
,,,,,,,,,Pasabu,,,,Menjadi wil Kec Tapalang Barat Perda No. 12/2002,,
76.02.02.2009,,,,,,,,3,Bela,,,,,,
76.02.02.2010,,,,,,,,4,Taan,,,,,,
76.02.02.2011,,,,,,,,5,Tampalang,,,,Perda No. 2/2008,,
76.02.02.2012,,,,,,,,6,Rantedoda,,,,Perda No. 2/2008,,
76.02.02.2013,,,,,,,,7,Kopeang,,,,Perda No. 2/2008,,
76.02.02.1014,,,,,,3,Dayanginna,,,,,,"Pemekaran sebagian wil Kel. Galung, Perda No.5/2015 dan ND",,
,,,,,,,,,,,,,"Dir.Dekonsentrasi, TP dan Kerjasama No 705 tgl 10 Juli 2017",,
76.02.03,,,,3,Kalukku,,4,,,10,,,,,
76.02.03.1001,,,,,,1,Sinyonyoi,,,,,,,,
76.02.03.1002,,,,,,2,Bebanga,,,,,,,,
76.02.03.1003,,,,,,3,Kalukku,,,,,,Perubahan status Perda No 4/2011,,
76.02.03.2004,,,,,,,,1,Sondoang,,,,,,
76.02.03.2005,,,,,,,,2,Beru-Beru,,,,,,
76.02.03.2006,,,,,,,,3,Belang Belang,,,,,,
76.02.03.2007,,,,,,,,4,Kabuloang,,,,,,
76.02.03.2008,,,,,,,,5,Keang,,,,,,
76.02.03.2009,,,,,,,,6,Pokkang,,,,Perda No. 5/2006,,
76.02.03.2010,,,,,,,,7,Guliling,,,,Perda No. 5/2006,,
76.02.03.2011,,,,,,,,8,Uhaimate,,,,Perda No. 5/2006,,
76.02.03.2012,,,,,,,,9,Kalukku Barat,,,,Perda No. 2/2008,,
76.02.03.2013,,,,,,,,10,Pammulukang,,,,Perda No. 2/2008,,
,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,JUMLAH,,,,,N A M A   /   J U M L A H,,,,LUAS,JUMLAH,,,
,NAMA PROVINSI /,,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
K O D E,KABUPATEN / KOTA,,,,,,,,,,(Km2),(Jiwa) *),,,
,,KAB,KOTA,,KECAMATAN,,KELURAHAN,,D E S A,,,,,,
76.02.03.1014,,,,,,4,Sinyonyoi Selatan,,,,,,"Pemekaran sebagian wil Kel. Sinyonyoi, Perda No.6/2015 dan ND",,
,,,,,,,,,,,,,"Dir.Dekonsentrasi, TP dan Kerjasama No 705 tgl 10 Juli 2017",,
76.02.04,,,,4,Kalumpang,,-,,,13,,,,,
76.02.04.2001,,,,,,,,1,Kalumpang,,,,,,
