Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,,,,,,,,,,,,,,
LAMPIRAN,,,,,,,,,,,,,,,
PERATURAN MENTERI DALAM NEGERI REPUBLIK INDONESIA,,,,,,,,,,,,,,,
,,NOMOR,TAHUN,,,,,,,,,,,,
,,,TENTANG KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN,,,,,,,,,,,,
,,,,,,"B. KODE DAN DATA WILAYAH ADMINISTRASI PEMERINTAHAN PROVINSI, KABUPATEN/KOTA. KECAMATAN DAN DESA/KELURAHAN SELURUH INDONESIA",,,,,,,,,
,,,JUMLAH,,,N A M A,/   J U M L A H,,,,LUAS,JUMLAH,,,
K O D E,,NAMA PROVINSI /,,,,,,,,,WILAYAH,PENDUDUK,K E T E R A N G A N,,
,,KABUPATEN / KOTA,KAB,KOTA,,KECAMATAN,KELURAHAN,,D E S A,,(Km2),(Jiwa) *),,,
91,P A P U A,,,,,,,,,,,,,,
,,Konorau,"Menjadi wil. Kec. Waan, Perda No. 2/2006",,,,,,,,,,,,
,,Waan,"Menjadi wil. Kec. Waan, Perda No. 2/2006",,,,,,,,,,,,
,Tor,,"Menjadi wil. Kec. Waan, Perda No. 2/2006",,,,,,,,,,,,
,,Kladar,"Menajdi wil. Kec. Waan, Perda No. 2/2006",,,,,,,,,,,,
,,Sabon,"Menjadi wil. Kec. Waan, Perda No. 2/2006",,,,,,,,,,,,
,,Sibenda,"Menjadi wil. Kec. Waan, Perda No. 2/2006",,,,,,,,,,,,
,,Wetau,"Menjadi wil. Kec. Waan, Perda No. 2/2006",,,,,,,,,,,,
,,Wanggambi,"Menjadi wil. Kec. Tabonji, Perda No. 2/2006",,,,,,,,,,,,
,,Kawe,"Menajdi wil. Kec. Waan, Perda No. 2/2006",,,,,,,,,,,,
91.01.04.2018,6,Mambum,,,,,,,,,,,,,
91.01.04.2019,7,Kiworo,,,,,,,,,,,,,
91.01.04.2020,8,Woner,,,,,,,,,,,,,
91.01.04.2021,9,Deka,,,,,,,,,,,,,
91.01.04.2022,10,Turiram,,,,,,,,,,,,,
91.01.04.2023,11,Sabudom,Perbaikan nama desa Srt Ditjen  Bina Pemdes,,,,,,,,,,,,
,,Padau,"Menjadi wil. Kec. Ilyawab, Perda No. 2/2006",,,,,,,,,,,,
,,Bamol I,"Menjadi wil. Kec. Tabonji, Perda No. 2/2006",,,,,,,,,,,,
,,Suam,"Menjadi wil. Kec. Tabonji, Perda No. 2/2006",,,,,,,,,,,,
,,Yamuka,"Menjadi wil. Kec. Tabonji, Perda No. 2/2006",,,,,,,,,,,,
,,Iromoro,"Menjadi wil. Kec. Tabonji, Perda No. 2/2006",,,,,,,,,,,,
,,Konjonbando,"Menjadi wil. Kec. Tabonji, Perda No. 2/2006",,,,,,,,,,,,
